0.0	0.3	0.51	0.71	0.93	1.32	1.48	2.33
0.0	950.234639468844	1314.9386285246858	1530.9017727003734	1674.0006835065776	1785.0001810915821	1798.8285944569025	1739.1029570555106
0.0	946.8915940692965	1310.9315762100593	1526.8340897019393	1670.1624374491817	1781.8046368786281	1795.9025366558305	1737.311614597615
0.0	949.5888480201124	1313.0932626182564	1527.8604444139128	1669.788661138429	1779.2484584391286	1792.62997255759	1731.722313885372
0.0	939.2467959380232	1300.2620284346929	1514.326876994085	1656.4013661868983	1767.011124012006	1780.956517822316	1722.7356919077715
0.0	929.5781471553282	1289.132697698412	1503.5323645979302	1646.793861322649	1759.9776538536673	1774.9172504128694	1720.6077736449747
0.0	937.3351582836488	1297.8315909805035	1511.7031801413	1653.7411355677243	1764.4795611736033	1778.5050919127166	1720.720421987431
0.0	929.6667126926891	1288.3758930484587	1501.8009629351452	1644.0323439715453	1755.7542397720251	1770.2408337129364	1714.5850810567176
0.0	930.7732833221946	1291.8701087919983	1507.7683856635188	1652.4968433350887	1767.6321543600513	1783.1459978330495	1730.384077749794
0.0	915.6805875913032	1271.6972518485534	1484.9780836981665	1628.292101722636	1742.8842624120332	1758.5567729715133	1707.8652282112796
0.0	920.611054888963	1277.8463540089597	1491.4486176841326	1634.6310398899902	1748.5034981157448	1763.8313694369606	1711.5297907168708
0.0	948.1606674068905	1310.800552382144	1524.900553508938	1666.2708020337875	1775.115373379273	1788.3495538565194	1727.2338777956516
0.0	934.691622877645	1295.5381253834178	1510.3460155798498	1653.5923974990233	1766.2793224133204	1780.9605890223265	1725.3812484337975
0.0	933.7099176941913	1294.0967707547018	1508.588840440393	1651.5913329293203	1764.030773040211	1778.6577136033923	1723.0281825020454
0.0	948.5701120248965	1312.316812950601	1527.5569379052317	1670.059563804633	1780.4076514012365	1794.0796816562467	1734.1090063181998
0.0	935.9860866583308	1295.6086081779868	1508.77452430642	1650.1944045360085	1760.1963426381812	1774.0253990653368	1715.8125233423075
0.0	943.6630014941122	1305.9288011466701	1520.5089012402407	1662.7515581583732	1773.2090636529658	1787.0234796037994	1728.0183659500517
0.0	945.6301343409351	1308.2357166776503	1522.797504708471	1664.851706023423	1774.859787038463	1788.4940869700508	1728.7501997454601
0.0	908.0250391742843	1263.2507495576133	1477.237613654318	1621.973667954503	1739.3011870489306	1755.9761507336545	1708.9853624547056
0.0	932.4168174680174	1290.5606296408612	1502.7477945996936	1643.4103672365	1752.6051896142149	1766.23966101261	1707.7322521492113
0.0	927.5458325550112	1285.6070470975696	1498.7271248613488	1640.811958090916	1752.499981693382	1767.0111277407536	1711.580771918435
0.0	922.8282641545263	1280.545751819052	1494.2661702342195	1637.4097650657707	1751.0751470682146	1766.3086901950157	1713.5794559599549
0.0	921.1689511896685	1277.4185964122962	1489.820419746584	1631.7261140071078	1743.80508470722	1758.5858039037578	1704.7060146491358
0.0	921.7770316654049	1280.2137914491666	1494.9685115265215	1639.2900869285181	1754.7126434225409	1770.507408881002	1719.5106890891645
0.0	918.2000829787955	1274.9988079333598	1488.6102996603308	1632.0107928787254	1746.3923661538572	1761.913628160817	1710.296724473968
0.0	935.8999374500995	1295.9913118192117	1509.6968882982776	1651.681513285784	1762.4704056448077	1776.538447576067	1719.0063682878576
0.0	925.7316372891494	1283.8363168976252	1497.3912098717185	1640.1037237244914	1752.8794111630575	1767.775198812875	1713.7395745902334
0.0	941.8187008091022	1303.469408755209	1517.7320497168923	1659.800149887942	1770.1803642053542	1784.0081094949626	1725.2218448569233
0.0	924.3580907516912	1283.7383981037676	1499.0266421316555	1643.6816465836955	1759.3292023307515	1775.1385582072794	1723.9169400621593
0.0	942.1638196974047	1303.1114787537394	1516.4697053940004	1657.5122509648806	1766.3018145872252	1779.5927110492116	1718.9455098218853
0.0	930.9140503862125	1290.131122274004	1503.8786483007298	1646.3459180177765	1758.298600665797	1772.8358825911344	1717.2397746631223
0.0	936.6076394209949	1296.2686388442557	1509.3397417646638	1650.5932826531014	1760.2709847772658	1773.9757455019194	1715.2550324837841
0.0	924.3153181721664	1283.2645499519094	1498.0460851107225	1642.145983459485	1756.9671977432718	1772.5094438058984	1720.4540256883674
0.0	946.931996329385	1310.2369273924598	1525.314633967144	1667.789591952263	1778.2543048818443	1791.997528536823	1732.412569827593
0.0	913.4666287670508	1269.9116817847241	1484.1483286413056	1628.6694783079615	1745.186824807149	1761.5015676145767	1712.9243026640354
0.0	930.8111598461816	1291.2995419390945	1506.4455619796893	1650.320310861155	1764.1226262971504	1779.186273042001	1724.89078447883
0.0	948.4065482182226	1311.7048594650023	1526.4651728813014	1668.4696942877113	1778.1056244137017	1791.5519223829808	1730.865579408958
0.0	936.0999270558498	1296.648666250519	1510.7564618246336	1653.0651859983905	1764.1244109273582	1778.219190605549	1720.4566984295118
0.0	943.4631600640262	1304.9634633880532	1518.7279560472668	1660.1404411885742	1769.4579146475355	1782.927755553121	1722.9380119266466
0.0	945.9549420312134	1309.0801099141877	1524.1554817444564	1666.713170490722	1777.3882057330163	1791.2177292109518	1731.9957950164676
0.0	928.7293788360716	1288.182100485259	1502.6153805176293	1645.9545145404168	1759.2543245621544	1774.222207448199	1719.9241674439668
0.0	915.72532417128	1271.5743603393105	1484.6539344533912	1627.7505096412629	1742.027861265094	1757.6014023389735	1706.6089683754005
0.0	938.7392721725244	1299.4375179873664	1513.2471727474313	1655.096340259439	1765.4308715475877	1779.2999935753508	1720.8913642168654
0.0	936.8238065311997	1297.4381862650378	1511.5441857966912	1653.867935897046	1765.04837430081	1779.218056977666	1721.893224725303
0.0	921.7588242288746	1280.161306744559	1494.8795735103859	1639.1628402668214	1754.529328029398	1770.3058966767687	1719.249081160505
0.0	919.8196190415931	1277.7602926345444	1492.3638881258883	1636.703988483109	1752.3498658722797	1768.2586131666405	1717.8225152308514
0.0	928.5407117257918	1288.1264600725237	1502.7742244987237	1646.3845689841453	1760.1529716275322	1775.2925928498314	1721.6635117441247
0.0	924.9848200624224	1283.7162567997102	1498.1371649982887	1641.8251400974432	1756.0494973590999	1771.4081714207648	1718.8231455278167
0.0	936.8693438831813	1298.3140159779402	1513.3452991102693	1656.6313893444094	1769.1577368542592	1783.7396486252633	1727.6158549076247
0.0	934.5348184943169	1295.6456526440604	1510.783558516875	1654.3881114909495	1767.5921031414935	1782.4352169056217	1727.3427427438326
0.0	944.5931626525569	1306.8336050105452	1521.197755130505	1663.1368626436633	1773.0846826912853	1786.7240448904902	1727.1147922923856
0.0	930.2586529650447	1290.401500505988	1505.3284524703884	1649.0861370476396	1762.9109375341038	1778.0356903461009	1724.2131708454688
